The Whole Nine Yards,85527867.0
The Bourne Supremacy,288587450.0
The Conformist,0
Ironclad,5297411.0
Swimming Pool,24021282.0
AVP: Alien vs. Predator,172543519.0
The Salon,139084.0
A Man for All Seasons,28350000.0
Skyfall,1110526981.0
Birdman or ,103215094.0
Freddy Got Fingered,14249005.0
Black Knight,33422806.0
Rust,0.0
12 Angry Men,0
Day of the Dead,0.0
Match Point,87989926.0
Dreamer: Inspired by a True Story,39498360.0
Katy Perry: Part of Me,32700439.0
CJ,47300771.0
Poseidon,181674817.0
Brick Mansions,73421224.0
Last Man Standing            ,18115927.0
Final Destination ,155011165.0
Impostor,7974607.0
In Good Company,63489752.0
Bridge to Terabithia,137984788.0
The Wicked Lady,589308.0
Mutual Friends,0.0
Donovan,6600000.0
Three Burials,13454474.0
Walk Hard: The Dewey Cox Story,20606053.0
Sands of Iwo Jima,7800000.0
In the Heat of the Night            ,24391108.0
Good Boy,45312217.0
Batman Forever,336529144.0
Defiance            ,52987754.0
The Mechanic,76347393.0
Secretary,9413956.0
Silent Hill: Revelation 3D,0
21 & Over,0
Sherrybaby,759504.0
Operation Chromite,49362764.0
It's All Gone Pete Tong,0
Naked Gun 33 1/3: The Final Insult,0
Downfall,93631744.0
The True Story of Puss'N Boots,0
Edtv,35319689.0
Hoot,8224998.0
Hook,300854823.0
Behind Enemy Lines,0.0
Journey 2: The Mysterious Island,0
Two Lovers,16349034.0
Funny Games,8200127.0
The Boys from Brazil,19000000.0
The Nutcracker,0.0
Tomorrowland,205336322.0
The Veil,0.0
Jackass ,171685793.0
Spy Kids,197692062.0
Hoodwinked Too! Hood vs. Evil,0
Madagascar,556559566.0
The Imitation Game,227773686.0
Four Weddings and a Funeral,242895809.0
Stuck on You,63537164.0
Kick,63129909.0
Roadside Romeo,2046090.0
28 Days,0
Captain America: Civil War,1151684349.0
Vacation,100655892.0
LOL,10431506.0
The Color of Freedom,0
G,292817841.0
Ninja Assassin,62209892.0
The FP,0.0
The Blues Brothers,57229890.0
Charlie's Angels,0
Anchorman ,172185754.0
Maria Full of Grace,14441158.0
Song One,32544.0
Inglourious Basterds,316915264.0
Faster,35792945.0
Kundun,5686694.0
Raiders of the Lost Ark,389925971.0
Alexander and the Terrible,101379287.0
Z Storm,2053330.0
My Big Fat Greek Wedding 2,0
The Devil Wears Prada,326073155.0
Stop,11229035.0
The Longest Day,50100000.0
The Adjustment Bureau,126931325.0
Arlington Road,24419219.0
Alice Through the Looking Glass,277442381.0
Fruitvale Station,17549645.0
Doctor Zhivago,111859493.0
Captain Corelli's Mandolin,0
Blue Jasmine,102912961.0
Surf's Up,0
Son of the Mask,59918422.0
Starsuckers,14812.0
The Widow of Saint-Pierre,0
Married Life,2975188.0
Holy Motors,4230426.0
Bringing Out the Dead,16640210.0
Room,36262783.0
Bangkok Dangerous,46598133.0
The Gatekeepers,2592308.0
The Ice Pirates,13075390.0
Perfect Cowboy,0.0
Youth in Revolt,19685588.0
Casa de mi Padre,8446952.0
Adam,2828590.0
Spectre,879620923.0
Dressed to Kill,31899000.0
Neighbors ,108758521.0
The Grudge ,70743839.0
Four Christmases,168311558.0
Vampire Killers,3620902.0
March of the Penguins,133276359.0
Moli,791154.0
Lost in Translation,117085297.0
Black Rock,0.0
Along Came Polly,173044410.0
Bizarre,0.0
Inside Job,7799257.0
The Polar Express,319090241.0
Yentl,39012241.0
Troop Beverly Hills,7190505.0
Grudge Match,69807260.0
March or Die,1000000.0
Elmer Gantry,10400000.0
Miss Julie,863895.0
The Outsiders,25697647.0
Constantine            ,221594911.0
A Low Down Dirty Shame,29317886.0
House on Haunted Hill,65090541.0
Everybody's Fine,0
Dawn Patrol,0.0
Cheaper by the Dozen 2,0
Eddie: The Sleepwalking Cannibal,1632.0
Definitely,55617866.0
The Texas Chainsaw Massacre 2,0
Phantasm II,7000000.0
Saw III,163876815.0
Delivery Man,70536870.0
Evil Dead,97778356.0
The Raven,30601801.0
Sanctuary; Quite a Conundrum,0
Saved,10206551.0
Please Give,4570178.0
