Actor1_Rev,Actor2_Rev,Year,YT_Count,YT_Likes,YT_Dislike,IMDBVotes,imdbRating,Budget,Revenue,Rated
0,25580641,2002,6118877,15417,806,86345,6.2,38000000,182365114,3
0,82109392,2009,3306284,4524,191,170267,6.5,38000000,205298907,4
7558994,0,1994,222555,200,10,63023,6.6,35000000,120000000,2
0,8669584,2013,2140684,4821,249,25629,6.5,38600000,57987299,3
0,97349759,2011,1383698,2287,69,98025,6.9,38000000,116809717,3
106585059,2583155,1999,463538,575,27,79131,7.6,38000000,73956241,4
0,13385,2002,2104970,2745,159,31707,5.6,38000000,50970660,3
0,63523102,2001,670714,1844,58,20014,5.6,38000000,29544532,4
15245929,0,2001,1178309,11903,504,8704,5.5,38000000,24515990,2
104642616,17890569,1999,277848,359,21,141736,6.7,38000000,58394308,4
80312456,86959802,1996,446273,762,45,14545,6.1,38000000,17378193,4
144799396,0,2001,2393394,4458,424,35542,6.2,57000000,19317765,4
101324047,0,1996,272820,311,8,18332,6.6,38000000,10229300,3
53252595,2262294,1982,703004,1354,67,274919,8.2,15000000,27501814,4
108476005,0,2013,1990132,3492,209,130469,6.4,38000000,94763758,4
0,6504442,1997,75459,10,5,10219,6.4,37000000,6504442,4
891160,0,2001,63468,58,3,4832,5.2,38000000,623374,3
0,22244924,2008,683355,980,74,54677,6.5,55000000,17830244,2
60754126,6389278,2012,5280526,9050,469,110712,7.1,32000000,58792011,4
25160472,32254246,2007,98771,121,18,6779,4.8,38000000,5473041,4
111787164,10621434,2008,1741866,3231,125,17172,7.3,40000000,9813309,2
40715769,53918831,2015,40360128,190292,7678,171582,7.6,35000000,173567581,3
148995615,0,2010,2636167,5091,224,292030,7.6,37000000,152566881,4
104329638,0,2008,1234732,1455,86,256734,7,37000000,168167798,4
360722214,0,2013,3758819,7368,249,332908,8.1,38000000,98230839,4
349339,0,1999,303600,516,27,247947,8,37000000,48446802,4
55956848,42418266,2010,644944,1421,69,76784,5.6,37000000,55909910,4
14678471,0,2011,2418676,5243,417,18579,6.9,37000000,96068724,2
0,106585059,2002,371543,614,20,102707,7.1,36000000,102226631,3
65098309,3801207,1999,688621,760,60,62315,6.3,65000000,117448157,3
0,28434237,2013,16244723,38109,2054,330740,7,37000000,144900000,4
53252595,16992502,1997,865397,18821,489,39483,6.9,36000000,717,4
180397435,21130149,1983,271509,282,26,50220,6.2,36000000,160000000,2
9379170,41965342,2010,5660341,10324,642,142946,6.4,36000000,65967750,4
148995615,27820818,2000,96152,89,8,32274,5.7,34000000,23360779,4
108476005,9222008,2003,1395183,1225,53,39527,6.1,36000000,43797731,4
122792643,0,2015,10146056,22640,1605,44316,5.4,37000000,24935799,3
5792276,17788084,1996,144938,47,2,8736,6.7,36000000,13052741,3
1139651,0,1999,139068,247,11,12562,6.8,36000000,14378353,3
80045696,14273309,2011,2445172,2424,214,77973,6,37000000,97143987,3
1139651,0,1997,473685,497,31,229272,7.8,36000000,12532777,3
13158901,0,2008,190579,171,41,9107,4.5,37000000,67029956,1
19261972,52224614,2003,318446,169,6,15419,5.4,35200000,38283765,3
122792643,17053291,2009,14564666,37067,1807,606611,7.8,35000000,465764086,4
119637182,0,1999,289582,882,24,186418,6.6,33000000,310332636,3
115927416,100178274,1989,5268353,49567,1091,280816,7.6,35000000,411348924,3
26207011,68062699,2011,2151186,2498,434,3959,5.9,36000000,4020990,3
0,87042002,2009,2796783,9763,184,234994,7.7,29000000,305705794,3
20112518,0,2001,330325,600,70,87968,5.4,35000000,197692062,2
89839362,104444424,2011,5828640,7937,420,366011,6.9,35000000,212417601,4
101324047,0,2010,2010289,2976,127,252180,7.6,38000000,252276928,3
10177,226690486,1979,212566,326,10,66506,6.4,35000000,139000000,1
89839362,0,2013,4314426,9478,487,101810,5.7,35000000,175361578,4
64962645,34934288,1991,100580,112,5,133181,7.3,35000000,182291969,4
14969414,17186911,2008,4093122,4667,303,196798,6.8,35000000,81159365,3
27546819,0,2015,16436197,26607,3982,103448,6.3,35000000,140949327,4
52224614,45187447,2005,124578,232,8,34760,5.9,35000000,102115888,3
131642286,0,1996,981385,1055,60,148262,7.4,27000000,231711151,4
10910584,53252595,2005,972687,234,23,63939,6.2,35000000,83109359,2
84635231,5946846,1995,604938,512,60,62844,5.8,35000000,113354449,4
6373364,0,1984,2726406,7102,491,157130,7.5,1800000,117729621,4
0,2144627,2000,6280125,12045,3065,82045,6.3,33000000,85911226,4
220027943,60054917,1998,691185,1163,44,130522,6.5,35000000,56968169,3
0,34805278,2010,5685045,6094,483,21551,7.2,35000000,60376247,2
332615790,0,2007,8984726,30017,3663,54822,6.3,34000000,96096018,2
9373570,58415215,2003,3211442,32587,861,33013,6.9,35000000,53293628,2
85437510,0,2011,11710690,18429,880,283300,6.6,35000000,146595891,4
0,57619771,2013,6210261,16396,723,124087,7.5,35000000,53260198,3
106585059,0,1992,901693,2587,70,66921,7.7,33000000,48169910,3
98867410,0,2012,11571960,10699,1475,107415,6.2,35000000,65200000,4
58368048,43834938,2009,2495677,2942,358,32054,5.4,35000000,95104304,2
38133609,12194110,2009,632001,657,39,127958,6.6,35000000,89102315,4
43834938,0,2007,99576,144,6,33017,5.3,35000000,70187088,3
1970295,7371578,2006,256721,14,6,41871,5.6,33000000,65063726,3
0,9379170,2005,202541,285,16,26669,5.9,30000000,58405313,3
16450416,104642616,1997,1013780,1389,60,233009,7.8,35000000,65303052,4
3138443,34759073,2002,19237613,106223,9113,208084,6.7,33000000,103787401,4
90746064,0,1982,8994584,26554,1905,110892,7.4,10700000,95825125,2
144799396,0,2008,1154937,2163,300,110230,5.4,35000000,85761789,3
85437510,0,2011,13363887,16784,911,315461,6.7,40000000,165103952,3
0,26041491,2010,936032,1107,54,42172,5.3,35000000,37481242,3
65098309,0,2001,40515070,111256,3467,31917,4.8,50000000,33422806,3
10759369,33994494,1994,1869753,14262,526,54659,3.8,35000000,99423000,3
25070635,0,2002,929878,1757,70,529364,8.5,35000000,111854182,4
104642616,0,2001,663864,1507,97,128898,6.8,35000000,68712365,4
0,176190574,2006,168958,468,17,8485,6.8,30000000,46309644,2
0,1934925,2005,513331,786,69,97719,5.3,30000000,70064800,4
0,56830970,2004,2285207,3398,141,173889,7.3,27000000,116209001,4
220027943,7208251,2011,1327855,1891,86,106377,6.6,35000000,37304451,4
16521474,0,2008,6792703,10754,2022,89113,6.2,35000000,77220596,4
0,774484,2002,648748,1185,96,45346,5.3,35000000,31000000,4
0,7407156,2008,448340,455,28,41980,6.2,35000000,52649951,4
57219513,0,1999,575969,1264,35,50587,6.6,35000000,26613620,3
41179538,19619107,2012,1765988,2277,594,28988,5.1,35000000,35426759,3
9379170,17186911,1997,102609,170,3,32625,6.6,30000000,25078937,4
86959802,21060320,2015,7637477,7949,493,28610,6.5,19000000,23287872,4
0,24449966,2010,881652,1281,137,20588,6.1,35000000,97799865,2
100178274,21060320,1992,217888,323,13,17731,6.6,35000000,28391473,4
1490086,0,2008,977806,1447,131,80148,5.9,30000000,20847266,3
0,36849578,2004,230312,326,31,49854,6.3,35000000,22913677,2
218238397,5792276,2015,20057220,24372,2346,58575,7.1,35000000,50363790,3
32147612,0,2011,6943198,8019,984,66539,5,35000000,86648359,3
152579280,13576338,2005,425402,7383,205,16518,5.6,35000000,64188387,1
27872684,30746754,2000,451340,774,27,55900,7.4,55000000,33422485,4
6924,0,2008,5871113,20250,1139,53956,4.5,35000000,73026302,3
144799396,101365680,2013,1749856,1279,104,65709,6.2,35000000,34480045,4
152842629,0,2012,6696356,11298,797,97939,6.5,35000000,31393201,3
68062699,29882645,2002,126806,130,4,28865,6.5,35000000,29882645,3
41491375,0,2013,768463,1468,78,93940,6.2,35000000,48543388,4
0,264405066,2004,294247,708,17,53125,6.3,31000000,41666476,3
57219513,2878272,2010,106382,215,39,12787,3.8,35000000,39340177,2
888985,16434861,2012,672052,833,86,12179,5.2,30000000,15471969,4
3456686,0,1983,537709,872,35,24133,6,27000000,16519460,2
64271764,0,2007,571113,543,62,42193,6.2,35000000,63211088,4
10535299,95577742,1991,205090,201,9,4987,5.7,35000000,14587732,3
18575971,58595841,2007,1556405,1957,162,57249,6.7,35000000,20606053,4
17186911,0,2001,273006,271,15,29216,6.8,35000000,24405825,4
93196236,6999314,2001,242310,259,22,12304,6,35000000,13601109,3
0,6817038,2009,354818,349,26,47494,7.3,35000000,31878891,2
0,21388545,2009,168528,92,18,32776,5.5,35000000,12254746,4
85343206,42930943,2011,1493436,3590,130,140821,6.8,32000000,61721826,3
10759369,1970295,1998,159180,152,8,11885,4.8,35000000,10319915,4
62940472,38715291,2014,4149303,7352,498,49357,5.7,35000000,18376443,4
72457700,0,2003,2482647,15830,555,15292,5.2,38000000,11559747,4
151479470,78425266,2008,4427060,5729,1342,50795,6,35000000,10157534,4
15245929,0,2006,929210,10897,264,15639,4.2,35000000,11600000,2
152842629,16999495,2015,11172839,27328,1579,90883,7.4,35000000,61173364,2
7502795,5052868,1997,384243,2096,60,2287,4.6,35000000,6448817,2
68830627,135936571,2006,95821,78,6,73834,6.9,35000000,42064105,3
0,468570,1992,143264,358,13,10538,6.9,35000000,4651977,3
0,20112518,2002,828298,403,59,29232,6.3,35000000,16830252,4
10406201,2435973,1980,127982,256,10,10592,8.4,35000000,1500000,2
30746754,630779,1999,57114,81,10,11419,6.8,35000000,630779,4
89996987,25833235,2014,31080232,169638,3169,330716,6.8,34000000,348319861,3
60879424,19046137,2015,7156114,10554,621,24856,5.4,35000000,12819501,4
41016147,0,1993,489169,669,29,37813,7.2,30000000,32014993,2
87210690,0,2006,1224292,2301,103,197442,7.3,35000000,15461638,3
9373570,1851303,1999,15868,30,0,8487,5.2,34000000,11263966,4
5289101,25580641,2012,4402109,3327,1314,38150,5.5,35000000,17967746,4
0,18677704,2008,5459306,13319,973,90728,7.7,34000000,205312666,1
0,79448770,2015,17757674,44627,1701,56555,7.1,34000000,63802928,3
0,176981,2000,98863,43,3,3843,5.6,34000000,14291999,3
82109392,0,2012,4190930,2134,212,25018,5.7,35000000,27805632,3
320173723,0,2013,975965,5355,135,22210,7.1,35000000,29890402,3
31182463,0,1981,11925146,174426,2080,17031,7.5,35000000,50000000,2
183502020,100178274,1992,1030726,1119,41,189919,7.6,40000000,236500000,4
3091398,13240183,2001,198969,275,36,28204,5.5,33000000,79958599,4
65098309,0,2000,468139,518,58,69292,5.1,30000000,492734,3
0,13570543,2013,2088643,5806,435,4676,6.3,34000000,10392666,0
23474862,0,2011,5469153,6826,994,50594,4.9,30000000,62831715,3
0,22950501,2012,3529921,5802,818,47059,6.5,33000000,165552290,3
49706392,0,2006,2214534,2898,670,118255,5.6,33000000,62020814,4
89227767,0,2000,162037,125,16,22643,5.3,33000000,47267829,4
12632804,12506723,2004,8451333,73128,1032,128017,6.5,33000000,54533774,4
0,8028822,2005,1115459,7147,159,52543,6.8,10000000,4205160,3
41491375,0,2012,7884728,6226,343,87102,6.5,30000000,41495213,4
9379170,44397438,1999,67090,23,0,25327,6,38000000,8408835,4
131642286,0,2008,5090914,1340,283,196856,7.6,32000000,112964875,4
33190637,1204356,2003,908820,1250,97,158253,6.9,33000000,220236410,2
58368048,0,1996,485086,908,32,65532,6.4,32000000,152036382,2
9373570,7375491,2002,337520,129,14,21107,5.1,35000000,116898028,2
91776617,0,1988,332266,332,14,66648,7,32000000,59450353,3
18400291,0,2006,507467,670,92,67647,5.7,32000000,99296462,2
0,10828971,2011,3766448,3712,330,225290,6.8,32500000,289527030,4
0,114847164,2013,8665262,21972,973,324843,6.7,32000000,126539117,4
0,927877,1999,351719,609,35,56059,6.2,29000000,89441732,4
64962645,9373570,2000,249531,789,19,91785,7.2,32000000,82339483,4
35296402,19093528,2010,413875,455,39,48230,6.2,20000000,70587268,3
64962645,0,2013,5519818,8283,497,39211,5.6,35000000,48425971,4
65098309,14098714,2011,292317,687,41,20650,4.4,32000000,37911876,3
37667610,0,2011,6810409,2308,170,401005,7.5,32000000,140428499,3
1139651,27027,1993,3854370,32823,927,40740,7.1,32000000,36299670,4
36465685,0,2007,168669,374,24,169886,6.4,32000000,35063732,4
53252595,0,2005,109989,82,9,10369,6.9,32000000,39498360,2
210045800,0,2005,486825,587,39,193280,7.5,32000000,61477797,4
0,86959802,1995,445664,470,24,71624,6.4,32000000,18552460,4
5864146,0,2004,2257767,4250,318,19366,5.9,28000000,29948322,3
5289101,0,1999,425949,618,21,54480,6.8,55000000,16640210,4
56830970,86355430,2010,4153363,3562,769,89957,6.3,32000000,18195238,4
17503276,0,2007,2128116,1433,286,21828,3.6,35000000,10956379,3
122063724,3541611,2013,2028231,4620,171,62380,5.9,30000000,27392609,3
37852357,0,1999,24951,54,4,8150,6.9,32000000,2899970,4
104329638,0,2006,37515,46,11,21865,6.1,32000000,1308696,4
58514381,20206097,1979,717200,1357,80,471684,8.5,31500000,81250488,4
0,17632805,2010,4850084,6024,195,51505,6.3,32000000,43603990,4
112100478,152878928,2016,8354607,19681,742,36256,6.3,31500000,36131497,4
0,64271764,1985,269783,294,21,55007,7.2,31000000,258210860,2
0,106585059,2012,1868659,3512,157,274017,7.3,31000000,160558438,4
13189290,0,1979,256786,420,23,72363,6.3,34000000,210300000,2
131642286,12131586,2014,12194453,35294,1303,518331,8.1,25000000,164350409,4
80045696,22736870,2001,144791,760,17,31226,6.9,31000000,30885781,3
101854141,0,1990,352061,491,35,52180,6.4,31000000,53208180,3
10621434,63523102,2000,1955307,7560,293,85376,7.4,31000000,68079671,3
91776617,75627836,2016,47935163,333853,1132227,285775,7.8,144000000,229034050,2
17053291,0,2015,5355670,10174,1037,73377,6.1,31000000,100655892,4
58368048,86959802,1995,168473,222,10,64564,6.9,30250000,115021008,4
10049308,73565,2002,449360,823,35,179523,7.2,45000000,306773652,3
68354637,0,1999,1296181,1743,101,167342,6.4,34200000,228641283,3
55639069,0,2001,2163940,1707,213,206268,6.4,30000000,144044409,4
57619771,15245929,1995,8788185,5756,2088,659999,8.3,30000000,364545516,1
9024615,15586942,1994,7901107,49534,1925,270703,7.2,25000000,283200000,4
0,96576880,2012,10654170,29871,670,153723,6.8,30000000,197618160,3
57219513,184932277,2010,452390,765,48,14608,6.5,31000000,15826984,2
106585059,5533076,2000,1596163,1821,53,167220,7.8,30000000,136706683,2
180397435,5792276,1990,1070108,1120,53,148808,7.6,30000000,200500000,2
86355430,11300869,2013,1855525,3779,416,92124,7.2,30000000,116631310,3
60879424,0,2004,1273617,1056,75,192514,6.7,20000000,167791704,3
0,33994494,1991,1885137,2570,116,100916,6.8,38000000,191502246,3
36465685,23251379,1995,407607,478,24,167416,6.3,30000000,212400000,3
83291712,14433248,2009,3430911,6543,326,551991,8,30000000,115646235,4
48235077,120836043,2004,9393650,42065,2750,61285,7,30000000,85373733,2
42930943,2913989,2003,278190,353,30,351200,8,25000000,156822020,4
92808535,0,2004,814728,1346,47,509953,8.1,30000000,231969716,3
64962645,99925140,1999,76853,168,6,126882,6.7,30000000,176885658,4
66235,0,2004,3708433,7519,242,417072,7.9,29000000,81000000,3
13719481,0,2008,1578085,3161,90,129087,6.1,30000000,76800000,3
0,11607896,2009,15120544,10791,2438,33178,4.2,30000000,79478344,1
34934288,0,1991,227041,294,12,13009,6.7,30000000,74787599,4
85343206,80045696,1994,1682928,1811,87,117390,7.5,30000000,160502573,4
104329638,0,2009,1709665,1214,88,278034,7.4,25000000,166842739,4
100178274,0,2002,225004,257,15,109970,7.2,30000000,107054484,4
45923434,0,2013,15848486,77238,2426,191372,6.9,35000000,115121608,3
152842629,55956848,2012,8134869,14796,590,446221,7.4,30000000,170466405,4
19261972,0,2001,251233,312,12,19442,5.4,30000000,71172251,3
0,88956281,2012,1461575,1727,126,35516,6.3,30000000,133085295,3
86667042,0,2008,3280322,4883,219,224879,7.2,30000000,105173042,4
144799396,206572580,2005,1645411,1586,55,112846,6.9,45000000,92494381,4
0,14678471,1998,717568,790,47,19859,5.9,30000000,81529000,3
65121280,21707093,2004,509728,39,5,38407,5.9,19000000,65121280,3
0,224670158,2004,93499,81,5,126462,6.1,37000000,54600000,3
20660375,0,2011,559213,1069,35,315147,7.7,17000000,162838373,3
116056753,57219513,2014,5790830,6165,1148,20767,5.8,42000000,122529966,2
104642616,0,2001,2012048,3728,108,205612,7.6,30000000,83282296,4
112100478,0,1999,298119,202,19,30014,6.1,55000000,52880016,3
10177,226690486,1989,125563,80,5,45974,5.4,27800000,70200000,2
25741535,48374090,2002,2837209,6737,407,15691,5.1,30000000,62432423,2
13189290,64930912,1985,134332,321,11,71229,6.3,30000000,152627960,2
4551,131642286,2005,1337801,556,88,101761,7.5,30000000,56068547,1
27872684,30148544,1989,563301,676,32,40250,6.6,30000000,45892212,4
104642616,0,2005,5836639,9849,928,198940,7.4,40000000,114770654,2
0,102228742,2015,7059578,14436,568,237133,7.6,30000000,78571737,4
37667610,0,2015,20293471,64104,2213,164963,7.4,30000000,94207861,4
0,17632805,2009,6145386,8054,844,162879,6.6,30000000,91388487,3
0,46808895,2015,15893486,65793,1358,108400,7.2,25000000,69057415,3
239839671,41881203,2003,165786,153,4,44517,7.6,30000000,47902566,2
8547739,47084487,2010,6075947,7046,396,49006,6.2,30000000,42385520,3
0,292218,2002,804523,905,58,26659,5.6,30000000,51618420,3
33190637,44995764,2006,918981,1064,47,191943,7.6,38000000,53572822,3
45718,0,2007,804276,1391,62,142434,6.6,32000000,39568996,4
0,360722214,2012,7498972,6990,895,291229,7,30000000,70768144,4
5290426,0,2008,2562429,2994,542,90660,2.7,30000000,84646831,3
64962645,10733484,1988,274800,357,20,56265,7.6,30000000,81613606,4
62940472,0,1987,1632419,2025,137,116998,6.6,27000000,38122000,4
12915795,62294265,1986,405031,821,36,51562,6.9,25000000,38747385,3
0,103691716,2011,1204880,2555,116,163167,6.8,30000000,65343694,3
19714288,0,1997,536951,1512,64,37786,3.7,30000000,51327406,3
57619771,0,2011,320261,401,22,51457,6.1,30000000,61449135,3
20112518,111787164,2006,6404606,15149,244,22330,6.7,30000000,65390493,3
71395927,8991495,2006,2012420,4399,1256,34439,6.9,30000000,41457834,3
65098309,21060320,2001,180526,178,13,12798,5.5,45000000,31090224,3
7077825,8734750,2009,1517121,5754,220,114711,7.1,30000000,31691649,3
49197301,88372925,2011,6964860,28932,969,16288,7.2,30000000,26687172,1
25810335,0,2003,328910,369,236,31451,3.4,19000000,26214846,3
0,3370685,1998,68231,265,10,22539,6.8,30000000,29203383,4
84240911,24622459,2014,1357462,5286,118,16700,6.9,30000000,33339868,3
106585059,0,1995,198724,281,11,24203,5.5,30000000,23998226,4
0,3801207,2006,482905,514,72,55069,5.1,30000000,22432518,3
103691716,0,2014,9022846,17177,1080,57003,6.2,30000000,87956618,4
36883091,43478283,2011,3561330,3855,504,48145,5.9,30000000,104283753,4
86667042,0,2012,1101645,1993,74,81475,6.2,30000000,28644770,4
52224614,0,2004,81186,9,0,12448,5.5,30000000,21772753,3
101365680,0,2010,4353873,4780,211,151791,7.4,35000000,67255916,3
0,85537750,2006,554608,1070,79,71884,4.4,30000000,30962112,3
1139651,166786353,2005,489542,419,46,67156,6.3,20000000,19976073,4
45727149,0,1998,96597,111,8,23813,6.1,30000000,19035741,4
166786353,2422075,1996,92443,101,8,7229,5.3,25000000,19892205,4
3615616,0,2002,517569,863,56,45123,5.4,30000000,36722311,3
0,2895783,2010,1822811,3546,91,23002,6,30000000,176061,0
16450416,0,2007,520952,401,36,67085,5.9,30000000,16930884,4
0,32477876,2005,113853,143,13,33824,7.3,35000000,23676771,4
55956848,3405502,2004,133049,152,5,47047,5.5,40000000,26323969,3
25070635,0,2009,2310853,3064,324,81540,5.8,26000000,26857459,4
0,28477213,1986,168732,238,21,34655,4.6,35000000,16295774,2
93196236,81475107,2008,1747366,1226,80,54186,6.7,30000000,43440721,4
41527729,9908274,2005,1633950,907,217,29409,5.1,30000000,27147991,3
45718,0,2004,682829,731,39,46253,7,30000000,21577076,3
22736870,93196236,2011,4296824,6840,612,87076,6.4,30000000,40520649,4
93196236,0,2005,668144,1044,78,73081,6.7,30000000,26184400,3
891801,0,1999,290555,266,36,14988,4.2,30000000,11578022,3
4986563,45727149,2009,8979298,104178,4445,58573,2.7,45000000,9353573,2
21142899,62940472,2013,3380985,8700,291,117538,6.4,45000000,48330757,4
6525253,0,2004,63106,108,9,22851,4.8,25000000,16910708,3
0,30916241,2004,946449,1664,52,30706,6.1,23000000,12291975,3
